genid,id,name,cpu,mem,memperc,netin,netout,blockin,blockout,image,detuser,ip,date
233e9367-60fa-468c-96fe-05680107be0c,23093d2fe9c7,frosty_lovelace,2.46,1.07374e+09,1.38,9.33233e+07,6.08174e+07,7.70703e+08,1.04858e+06,harbor.vhio.net/determine/srtools:0.24.4,clcarlos,172.27.40.109,2024-04-23 21:13:51
444625ad-5cbd-455a-86de-5be07f717ff3,009b31303ad0,brave_dhawan,444.45,1.15964e+11,86.08,4.1943e+06,1.25829e+07,7.5812e+08,1.07374e+09,harbor.vhio.net/determine/custom_gpu:0.24.1.3,clbernat,172.27.40.111,2024-04-23 21:14:38
50d1ec13-a702-4c57-90f6-072776a81db9,81748903fe57,funny_ishizaka,0.1,1.01712e+08,0.08,5.22191e+08,6.9206e+07,9.88807e+08,2.14748e+09,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clolivia,172.27.40.111,2024-04-23 21:14:38
08ea4506-5b05-4001-b1fb-24a11945d31d,855999a48d19,intelligent_napier,0.65,3.51273e+08,0.26,1.07374e+10,1.1489e+11,3.22123e+09,4.29497e+09,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clbernat,172.27.40.111,2024-04-23 21:14:38
0e7cf0af-13b0-4868-b9a9-cf0696ede4f7,8dcd67312969,nifty_rosalind,1.72,5.36871e+09,4.72,2.55853e+08,3.51273e+08,1.22683e+08,7.1408e+08,determinedai/environments:py-3.10-pytorch-2.0-cpu-0.24.0,cldaniel,172.27.40.106,2024-04-23 21:14:39
93eeffe6-802c-48d2-9808-e6b738f9524b,ec57bac4e511,ecstatic_ride,0.07,2.17055e+08,0.65,7.6546e+07,5.24288e+06,1.36315e+08,1.04858e+06,determinedai/environments:py-3.10-pytorch-2.0-cpu-0.24.0,clhumaira,172.27.40.102,2024-04-23 21:14:53
12b9b658-c8c9-4623-ad2d-abdf8c1d154b,5e1d18f2d053,objective_black,3.07,6.28097e+08,1.88,9.43718e+07,9.01775e+07,2.01327e+08,2.7263e+07,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clalonsogarcia,172.27.40.102,2024-04-23 21:14:53
102e5070-5449-44df-b369-ccaaa846b1e2,db2514bd2f7c,pensive_kapitsa,0.04,1.07374e+09,3.46,3.28204e+08,1.04438e+09,3.3135e+08,1.66724e+08,harbor.vhio.net/determine/custom_cpu:0.24.1.3,cladria,172.27.40.102,2024-04-23 21:14:53
5044ec66-a59f-49a4-8883-ec9a847024a8,1c2e250005e4,pensive_nobel,0.02,2.4327e+08,0.73,1.30023e+08,3.25059e+07,3.10378e+08,6.50117e+07,determinedai/environments:py-3.10-pytorch-2.0-cpu-0.24.0,clariadna,172.27.40.102,2024-04-23 21:14:53
aa94a2d7-bc6b-4af3-acce-0892355fb03b,f9e7b2212f7d,dazzling_maxwell,0.14,6.44245e+09,20.21,2.63193e+08,6.08174e+07,4.84442e+08,1.67772e+08,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clchristina,172.27.40.102,2024-04-23 21:14:53
f2be4eb1-7c8b-45c8-880d-ed35c594a838,5049f6c48abb,recursing_cori,0.01,6.44245e+09,5.05,1.60432e+08,2.30687e+07,4.75005e+08,6.50117e+07,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clcarlos,172.27.40.109,2024-04-23 21:14:54
e1250613-2d6a-493a-80bb-77663c47c24e,23093d2fe9c7,frosty_lovelace,2.52,1.07374e+09,1.38,9.33233e+07,6.08174e+07,7.70703e+08,1.04858e+06,harbor.vhio.net/determine/srtools:0.24.4,clcarlos,172.27.40.109,2024-04-23 21:14:54
0ac30331-e378-4e84-906d-822060b431dc,009b31303ad0,brave_dhawan,461.04,1.15964e+11,86.13,4.1943e+06,1.25829e+07,7.5812e+08,1.07374e+09,harbor.vhio.net/determine/custom_gpu:0.24.1.3,clbernat,172.27.40.111,2024-04-23 21:15:41
14af834e-9a8d-455f-bca2-bea5b9c365ee,81748903fe57,funny_ishizaka,0.25,1.01712e+08,0.08,5.22191e+08,6.9206e+07,9.88807e+08,2.14748e+09,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clolivia,172.27.40.111,2024-04-23 21:15:41
01bff51a-be42-4f8a-aa63-eeebceaac5a3,855999a48d19,intelligent_napier,0.61,3.51273e+08,0.26,1.07374e+10,1.1489e+11,3.22123e+09,4.29497e+09,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clbernat,172.27.40.111,2024-04-23 21:15:41
7443aee8-fada-442e-8b41-e73a185799e7,8dcd67312969,nifty_rosalind,1.86,5.36871e+09,4.72,2.55853e+08,3.51273e+08,1.22683e+08,7.1408e+08,determinedai/environments:py-3.10-pytorch-2.0-cpu-0.24.0,cldaniel,172.27.40.106,2024-04-23 21:15:42
7b2ed0ee-e58c-4291-8ef8-7197cf50d8a9,ec57bac4e511,ecstatic_ride,0.07,2.17055e+08,0.65,7.6546e+07,5.24288e+06,1.36315e+08,1.04858e+06,determinedai/environments:py-3.10-pytorch-2.0-cpu-0.24.0,clhumaira,172.27.40.102,2024-04-23 21:15:56
592d29eb-b2a2-4fe6-bb9d-8fc52a904ad8,5e1d18f2d053,objective_black,1.04,6.28097e+08,1.87,9.43718e+07,9.01775e+07,2.01327e+08,2.7263e+07,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clalonsogarcia,172.27.40.102,2024-04-23 21:15:56
9ca53d4b-48bc-4c25-bb2e-ad8be3c2c3b8,db2514bd2f7c,pensive_kapitsa,0.37,1.07374e+09,3.46,3.28204e+08,1.04438e+09,3.3135e+08,1.66724e+08,harbor.vhio.net/determine/custom_cpu:0.24.1.3,cladria,172.27.40.102,2024-04-23 21:15:56
b20eb595-1a88-432b-be00-40fd75c680c4,1c2e250005e4,pensive_nobel,0.02,2.4327e+08,0.73,1.30023e+08,3.25059e+07,3.10378e+08,6.50117e+07,determinedai/environments:py-3.10-pytorch-2.0-cpu-0.24.0,clariadna,172.27.40.102,2024-04-23 21:15:56
cb116f3c-b745-44a4-a31f-be0068b74261,f9e7b2212f7d,dazzling_maxwell,0.23,6.44245e+09,20.21,2.63193e+08,6.08174e+07,4.84442e+08,1.67772e+08,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clchristina,172.27.40.102,2024-04-23 21:15:56
5d3aa3f6-6fad-4f80-bc76-9afcbc3e3f4e,5049f6c48abb,recursing_cori,0.01,6.44245e+09,5.05,1.60432e+08,2.30687e+07,4.75005e+08,6.50117e+07,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clcarlos,172.27.40.109,2024-04-23 21:15:57
56f8728b-c270-4980-abaa-1df9390671fa,23093d2fe9c7,frosty_lovelace,2.51,1.07374e+09,1.38,9.33233e+07,6.08174e+07,7.70703e+08,1.04858e+06,harbor.vhio.net/determine/srtools:0.24.4,clcarlos,172.27.40.109,2024-04-23 21:15:57
318b19f5-ed43-4b9c-a4ae-5cae13eb038e,009b31303ad0,brave_dhawan,429.73,1.15964e+11,86.08,4.1943e+06,1.25829e+07,7.5812e+08,1.07374e+09,harbor.vhio.net/determine/custom_gpu:0.24.1.3,clbernat,172.27.40.111,2024-04-23 21:16:44
888d9c08-f527-41e6-adfe-31b611bdfeb3,81748903fe57,funny_ishizaka,0.26,1.01712e+08,0.08,5.22191e+08,6.9206e+07,9.88807e+08,2.14748e+09,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clolivia,172.27.40.111,2024-04-23 21:16:44
5562eed7-d1a2-43a1-bb79-001bbb2ccbf6,855999a48d19,intelligent_napier,0.65,3.51273e+08,0.26,1.07374e+10,1.1489e+11,3.22123e+09,4.29497e+09,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clbernat,172.27.40.111,2024-04-23 21:16:44
39244525-2126-4834-95c5-74a86f9e5225,8dcd67312969,nifty_rosalind,1.55,5.36871e+09,4.72,2.55853e+08,3.51273e+08,1.22683e+08,7.1408e+08,determinedai/environments:py-3.10-pytorch-2.0-cpu-0.24.0,cldaniel,172.27.40.106,2024-04-23 21:16:44
1a24480f-55bf-4d35-b9e7-8c16990d081f,ec57bac4e511,ecstatic_ride,0.08,2.17055e+08,0.65,7.6546e+07,5.24288e+06,1.36315e+08,1.04858e+06,determinedai/environments:py-3.10-pytorch-2.0-cpu-0.24.0,clhumaira,172.27.40.102,2024-04-23 21:16:59
b4a3875d-c25e-4f58-b468-a867ab40ff0a,5e1d18f2d053,objective_black,0.84,6.28097e+08,1.88,9.43718e+07,9.01775e+07,2.01327e+08,2.7263e+07,harbor.vhio.net/determine/custom_cpu:0.24.1.3,clalonsogarcia,172.27.40.102,2024-04-23 21:16:59
ac99c43c-b8ce-4568-9eaa-bde0b769b3bb,db2514bd2f7c,pensive_kapitsa,0.06,1.07374e+09,3.46,3.28204e+08,1.04438e+09,3.3135e+08,1.66724e+08,harbor.vhio.net/determine/custom_cpu:0.24.1.3,cladria,172.27.40.102,2024-04-23 21:16:59
8bccbd78-9aa2-4cd5-ad17-86cdd45a89f2,1c2e250005e4,pensive_nobel,0.03,2.4327e+08,0.73,1.30023e+08,3.25059e+07,3.10378e+08,6.50117e+07,determinedai/environments:py-3.10-pytorch-2.0-cpu-0.24.0,clariadna,172.27.40.102,2024-04-23 21:16:59
